forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h
2025-09-22,2025-09-22 04:00:00+00:00,12867,12315,12036,11925,12036,12577,13315,13810,14069,14296,14651,14970,15311,15715,16027,16340,16641,16859,16825,16637,16276,15485,14570,13687,13190,12706,12432,12311,12405,12868,13613,14068,14352,14718,15247,15885,16532,17196,17728,18108,18458,18596,18432,18125,17620,16740,15682,14708,14117,13572,13218,13039,13111,13536,14242,14764,15196,15714,16390,17117,17824,18497,18948,19217,19337,19347,19039,18626,18101,17195,16134,15182,14533,14021,13680,13482,13534,13937,14670,15138,15495,15909,16473,17078,17670,18172,18455,18586,18643,18610,18289,17880,17409,16566,15595,14703,13985,13481,13174,13004,13059,13460,14173,14588,14860,15173,15517,15898,16271,16639,16927,17067,17196,17171,16860,16485,16102,15421,14630,13858,13400,12880,12551,12357,12290,12375,12668,12978,13436,13928,14351,14750,15073,15348,15584,15737,15927,15978,15861,15608,15275,14708,14016,13310
2025-09-22,2025-09-22 04:00:00+00:00,12867,12315,12036,11925,12036,12577,13315,13810,14069,14296,14651,14970,15311,15715,16027,16340,16641,16859,16825,16637,16276,15485,14570,13687,13190,12706,12432,12311,12405,12868,13613,14068,14352,14718,15247,15885,16532,17196,17728,18108,18458,18596,18432,18125,17620,16740,15682,14708,14117,13572,13218,13039,13111,13536,14242,14764,15196,15714,16390,17117,17824,18497,18948,19217,19337,19347,19039,18626,18101,17195,16134,15182,14533,14021,13680,13482,13534,13937,14670,15138,15495,15909,16473,17078,17670,18172,18455,18586,18643,18610,18289,17880,17409,16566,15595,14703,13985,13481,13174,13004,13059,13460,14173,14588,14860,15173,15517,15898,16271,16639,16927,17067,17196,17171,16860,16485,16102,15421,14630,13858,13400,12880,12551,12357,12290,12375,12668,12978,13436,13928,14351,14750,15073,15348,15584,15737,15927,15978,15861,15608,15275,14708,14016,13310
2025-09-22,2025-09-22 04:00:00+00:00,12867,12315,12036,11925,12036,12577,13315,13810,14069,14296,14651,14970,15311,15715,16027,16340,16641,16859,16825,16637,16276,15485,14570,13687,13184,12699,12423,12300,12393,12857,13599,14051,14326,14680,15204,15835,16482,17146,17685,18074,18434,18579,18422,18118,17611,16729,15666,14690,14089,13544,13191,13012,13088,13512,14220,14745,15179,15699,16377,17105,17813,18487,18943,19214,19337,19348,19040,18627,18105,17197,16134,15180,14534,14021,13678,13479,13531,13932,14663,15130,15487,15901,16465,17069,17661,18165,18453,18592,18657,18629,18314,17908,17436,16592,15616,14722,14010,13499,13185,13012,13058,13449,14147,14551,14810,15112,15444,15817,16179,16525,16797,16922,17034,16996,16693,16321,15942,15269,14485,13724,13327,12809,12485,12291,12227,12314,12609,12918,13373,13863,14289,14695,15028,15311,15557,15720,15918,15973,15853,15594,15256,14686,13994,13284
2025-09-23,2025-09-23 04:00:00+00:00,13410,12892,12594,12445,12523,12897,13602,14058,14305,14647,15155,15795,16450,17128,17696,18145,18542,18710,18580,18285,17758,16878,15817,14843,14005,13463,13113,12940,13015,13440,14147,14660,15063,15539,16170,16857,17540,18202,18667,18977,19150,19214,18951,18575,18058,17164,16102,15148,14545,14023,13686,13501,13550,13946,14649,15118,15525,16007,16628,17303,17950,18503,18814,18979,19045,19021,18695,18259,17770,16904,15908,15002,14397,13871,13540,13353,13387,13767,14449,14860,15159,15495,15849,16240,16626,16974,17234,17329,17415,17365,17048,16670,16289,15605,14801,14019,13471,12944,12604,12386,12305,12370,12641,12923,13377,13914,14393,14892,15333,15746,16097,16335,16574,16643,16504,16249,15906,15306,14584,13855,13224,12734,12403,12196,12092,12154,12336,12619,13095,13614,14043,14519,15003,15445,15769,16062,16312,16459,16351,16209,15866,15164,14322,13483
2025-09-30,2025-09-30 04:00:00+00:00,13508,13108,12863,12772,12876,13353,14176,14698,14919,15034,15193,15293,15352,15500,15587,15951,16229,16343,16267,16096,15742,15099,14287,13434,12849,12420,12143,12024,12143,12583,13365,13774,13940,13986,14126,14269,14435,14691,14854,14987,15079,15130,15136,15040,14802,14253,13481,12786,12202,11847,11646,11572,11755,12255,13107,13525,13505,13387,13382,13426,13553,13728,13939,14167,14429,14747,14771,14826,14594,14032,13270,12588,12195,11875,11712,11648,11858,12387,13217,13637,13610,13467,13415,13430,13535,13692,13912,14109,14334,14546,14547,14501,14302,13867,13253,12663,12157,11801,11582,11485,11507,11661,12013,12262,12483,12644,12760,12906,13100,13292,13556,13842,14193,14496,14598,14594,14412,13961,13336,12721,12211,11809,11555,11411,11383,11499,11718,11955,12250,12493,12716,13033,13428,13841,14263,14714,15143,15525,15582,15558,15269,14650,13842,13044,12402,11968,11726,11630,11774,12277,13073,13511,13658,13835,14179,14612,15104,15622,16060,16437,16773,17015,16940,16791,16313,15522,14544,13620
2025-10-09,2025-10-09 04:00:00+00:00,12371,11991,11803,11720,11865,12404,13145,13527,13421,13294,13282,13254,13296,13409,13538,13790,14114,14466,14598,14679,14536,14081,13472,12916,12445,12189,12071,12053,12297,12835,13683,14100,13977,13707,13539,13458,13465,13533,13683,13836,14043,14285,14333,14398,14274,13874,13322,12799,12262,11940,11745,11663,11694,11850,12216,12510,12738,12887,12943,13016,13099,13174,13315,13469,13724,13975,14129,14198,14078,13717,13209,12678,12038,11705,11492,11341,11327,11423,11677,11998,12386,12682,12858,13020,13199,13320,13413,13531,13748,14041,14202,14331,14207,13766,13194,12590,12000,11650,11488,11492,11707,12278,13133,13619,13624,13515,13521,13557,13668,13814,13951,14135,14387,14758,14949,15094,14852,14265,13487,12776,12168,11838,11644,11601,11781,12306,13141,13597,13612,13525,13553,13607,13734,13926,14121,14343,14639,14910,15033,15153,14926,14356,13585,12864
2025-10-10,2025-10-10 04:00:00+00:00,12255,12007,11886,11859,12093,12550,13421,13867,13815,13560,13440,13366,13379,13488,13615,13840,14047,14307,14365,14403,14259,13886,13304,12778,12185,11859,11662,11577,11608,11766,12132,12447,12699,12871,12936,13014,13092,13166,13310,13471,13725,13975,14123,14200,14069,13703,13190,12649,12046,11712,11502,11345,11324,11411,11674,12005,12407,12735,12934,13119,13306,13431,13544,13655,13859,14127,14265,14380,14250,13804,13229,12613,11988,11635,11455,11442,11633,12182,13018,13519,13567,13532,13585,13667,13802,13963,14105,14264,14462,14757,14883,14980,14739,14179,13417,12736,12174,11836,11647,11607,11777,12301,13142,13613,13640,13585,13632,13727,13884,14090,14302,14512,14779,15027,15133,15216,14963,14391,13624,12899,12248,11903,11684,11627,11799,12286,13108,13550,13560,13471,13495,13539,13680,13896,14104,14365,14632,14946,15020,15106,14867,14327,13561,12875
2025-10-11,2025-10-11 04:00:00+00:00,12239,11917,11698,11598,11624,11766,12109,12465,12781,13015,13154,13285,13394,13455,13586,13712,13924,14114,14168,14212,14069,13706,13199,12646,12026,11689,11490,11346,11327,11433,11710,12062,12470,12772,12960,13147,13340,13455,13572,13680,13889,14186,14366,14487,14320,13856,13261,12630,11998,11645,11452,11430,11611,12152,12989,13491,13562,13564,13635,13730,13862,14013,14142,14289,14474,14744,14860,14953,14717,14173,13427,12749,12122,11792,11609,11573,11749,12278,13143,13627,13634,13549,13556,13584,13688,13830,14001,14191,14457,14717,14851,14965,14742,14196,13455,12757,12203,11878,11670,11619,11800,12302,13137,13578,13566,13453,13460,13505,13642,13853,14054,14308,14565,14863,14923,15002,14753,14209,13457,12782,12175,11870,11710,11670,11878,12398,13286,13747,13712,13513,13428,13370,13399,13478,13590,13774,14003,14362,14517,14659,14540,14095,13436,12850
2025-10-12,2025-10-12 04:00:00+00:00,12009,11675,11458,11295,11274,11351,11618,11959,12380,12800,13056,13263,13436,13564,13659,13744,13866,14104,14243,14367,14250,13806,13243,12620,11997,11652,11466,11446,11626,12170,13011,13517,13584,13595,13672,13768,13890,14034,14155,14289,14456,14725,14848,14928,14683,14143,13411,12748,12107,11775,11592,11551,11718,12245,13104,13592,13621,13580,13635,13702,13817,13976,14163,14359,14627,14875,14996,15105,14857,14298,13553,12834,12167,11822,11598,11533,11690,12172,13011,13475,13504,13444,13485,13548,13675,13847,14000,14187,14383,14632,14679,14758,14521,14000,13285,12640,12210,11930,11805,11807,12053,12626,13575,14057,13937,13617,13443,13323,13301,13354,13438,13625,13882,14280,14476,14664,14556,14123,13461,12869,12529,12318,12242,12279,12566,13173,14116,14585,14360,13910,13614,13437,13342,13323,13386,13507,13720,13986,14134,14329,14292,13937,13426,12919
2025-10-13,2025-10-13 04:00:00+00:00,12268,11881,11709,11683,11841,12383,13229,13837,14037,14132,14215,14313,14373,14359,14348,14306,14426,14800,15108,15068,14785,14222,13521,12812,12157,11832,11654,11619,11788,12319,13193,13695,13722,13678,13707,13741,13821,13939,14095,14266,14523,14774,14931,15033,14789,14248,13529,12823,12149,11815,11605,11547,11715,12213,13074,13562,13610,13574,13621,13706,13843,14014,14156,14330,14528,14774,14843,14894,14620,14082,13355,12689,12214,11936,11811,11813,12062,12633,13580,14071,13968,13657,13491,13371,13344,13389,13456,13628,13874,14279,14482,14696,14608,14192,13549,12976,12666,12479,12424,12476,12785,13414,14385,14863,14595,14070,13723,13508,13382,13333,13362,13455,13656,13929,14100,14326,14315,13989,13507,13028,12562,12331,12192,12181,12284,12524,12949,13266,13273,13067,12874,12743,12716,12723,12806,13035,13336,13695,13937,14089,14010,13659,13144,12596
