forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h
2025-09-22,2025-09-22 04:00:00+00:00,14370,13823,13505,13345,13427,13917,14824,15308,15584,15971,16459,16911,17428,17911,18160,18258,18308,18258,17994,17674,17469,16643,15610,14647,14196,13722,13402,13227,13354,13790,14711,15184,15418,15675,16065,16460,16870,17269,17487,17668,17830,17844,17707,17466,17222,16589,15622,14717,14332,13854,13502,13347,13445,13852,14693,15161,15402,15644,16004,16334,16701,17069,17266,17415,17531,17579,17426,17115,16893,16330,15393,14534,14266,13820,13472,13310,13414,13826,14672,15137,15360,15636,15977,16290,16637,16944,17107,17221,17303,17305,17140,16813,16626,16118,15203,14378,13979,13525,13219,13049,13142,13554,14326,14765,14976,15197,15458,15706,15995,16258,16401,16499,16580,16569,16293,15893,15667,15193,14422,13607,13194,12759,12447,12278,12232,12325,12540,12780,13151,13552,13882,14145,14390,14634,14856,15147,15392,15486,15367,15103,14866,14428,13785,13113
2025-09-22,2025-09-22 04:00:00+00:00,14370,13823,13505,13345,13427,13917,14824,15308,15584,15971,16459,16911,17428,17911,18160,18258,18308,18258,17994,17674,17469,16643,15610,14647,14196,13722,13402,13227,13354,13790,14711,15184,15418,15675,16065,16460,16870,17269,17487,17668,17830,17844,17707,17466,17222,16589,15622,14717,14332,13854,13502,13347,13445,13852,14693,15161,15402,15644,16004,16334,16701,17069,17266,17415,17531,17579,17426,17115,16893,16330,15393,14534,14266,13820,13472,13310,13414,13826,14672,15137,15360,15636,15977,16290,16637,16944,17107,17221,17303,17305,17140,16813,16626,16118,15203,14378,13979,13525,13219,13049,13142,13554,14326,14765,14976,15197,15458,15706,15995,16258,16401,16499,16580,16569,16293,15893,15667,15193,14422,13607,13194,12759,12447,12278,12232,12325,12540,12780,13151,13552,13882,14145,14390,14634,14856,15147,15392,15486,15367,15103,14866,14428,13785,13113
2025-09-22,2025-09-22 04:00:00+00:00,14370,13823,13505,13345,13427,13917,14824,15308,15584,15971,16459,16911,17428,17911,18160,18258,18308,18258,17994,17674,17469,16643,15610,14647,14158,13689,13374,13200,13325,13768,14687,15158,15390,15662,16079,16478,16904,17311,17545,17730,17894,17916,17779,17534,17269,16639,15657,14736,14323,13839,13491,13335,13428,13836,14681,15154,15400,15644,16025,16366,16719,17053,17233,17368,17481,17519,17369,17078,16844,16269,15326,14474,14229,13780,13431,13275,13383,13795,14634,15098,15333,15615,15963,16284,16629,16934,17093,17205,17289,17293,17133,16812,16620,16114,15203,14380,13969,13515,13209,13040,13134,13551,14317,14762,14980,15201,15462,15710,15991,16245,16386,16478,16555,16540,16269,15876,15647,15177,14408,13593,13192,12757,12448,12281,12234,12326,12535,12769,13145,13547,13876,14142,14390,14640,14860,15158,15409,15511,15392,15123,14884,14447,13802,13124
2025-09-23,2025-09-23 04:00:00+00:00,14715,14199,13801,13613,13644,14020,14599,15039,15251,15519,15897,16293,16711,17172,17457,17678,17868,17896,17751,17458,17177,16593,15656,14713,14050,13559,13228,13048,13145,13571,14469,15017,15253,15512,15863,16184,16521,16868,17072,17193,17301,17319,17155,16955,16711,16136,15180,14298,14024,13579,13250,13096,13210,13632,14514,15025,15234,15502,15799,16084,16395,16673,16800,16893,16972,16975,16832,16613,16447,15954,15075,14259,13825,13370,13074,12912,12997,13434,14213,14682,14910,15155,15446,15742,16067,16367,16567,16713,16823,16790,16508,16087,15826,15283,14509,13656,13204,12761,12458,12298,12244,12344,12550,12798,13198,13617,13990,14295,14627,14974,15282,15629,15912,16032,15871,15539,15223,14721,14037,13324,12772,12352,12071,11913,11830,11859,12011,12216,12650,13091,13470,13862,14303,14700,15063,15483,15861,16121,16045,15764,15495,14944,14179,13469
2025-09-30,2025-09-30 04:00:00+00:00,14101,13636,13337,13079,13101,13651,14575,15099,15502,15736,16126,16622,17125,17710,18247,18657,19033,19258,18994,18374,17853,16978,15915,14975,14020,13532,13195,13040,13098,13534,14385,14852,15076,15244,15610,16020,16438,16886,17237,17631,17803,17880,17608,17263,16863,16118,15117,14183,13301,12904,12662,12574,12675,13187,14077,14596,14757,14939,15196,15446,15815,16255,16554,16828,17087,17179,16954,16625,16302,15604,14726,13877,13242,12848,12646,12560,12640,13131,13962,14502,14673,14836,15122,15354,15717,16099,16396,16644,16821,16875,16540,16135,15769,15146,14362,13524,12974,12536,12277,12138,12091,12234,12471,12759,13160,13577,13995,14343,14774,15276,15730,16135,16472,16611,16365,15983,15564,14927,14198,13440,12755,12329,12061,11896,11810,11861,12070,12298,12724,13227,13680,14191,14787,15362,15891,16428,16912,17177,17034,16733,16346,15626,14788,13982,13431,13021,12782,12671,12821,13340,14310,14867,15147,15483,15992,16504,17139,17777,18240,18563,18840,18889,18623,18225,17765,16848,15778,14769
2025-10-09,2025-10-09 04:00:00+00:00,13328,13108,12982,13010,13261,13983,14873,15477,15470,15317,15239,15075,15041,14996,14905,14863,14940,15101,15206,15280,15309,15054,14444,13818,13415,13192,13123,13184,13427,14024,14934,15480,15480,15225,14954,14711,14574,14507,14402,14338,14387,14493,14469,14424,14415,14200,13689,13117,12796,12503,12373,12336,12385,12594,12896,13230,13531,13654,13675,13590,13527,13504,13506,13550,13665,13805,13840,13842,13823,13611,13145,12666,12370,12094,11952,11912,11940,12067,12314,12618,12919,13104,13137,13173,13259,13328,13421,13594,13842,14135,14235,14268,14294,14046,13512,13022,12706,12474,12390,12407,12683,13299,14318,14924,15049,15021,15019,15010,15115,15256,15319,15383,15524,15657,15654,15606,15546,15067,14302,13613,13238,12912,12744,12686,12891,13414,14362,14910,14974,14941,14996,15043,15204,15401,15517,15588,15741,15858,15860,15761,15652,15205,14433,13697
2025-10-10,2025-10-10 04:00:00+00:00,13280,13056,12966,13019,13283,13739,14716,15192,15170,14957,14786,14584,14487,14441,14418,14410,14492,14582,14537,14473,14398,14151,13666,13073,12756,12459,12327,12288,12339,12551,12856,13199,13499,13621,13642,13557,13495,13472,13478,13525,13643,13788,13824,13836,13809,13588,13124,12648,12369,12101,11961,11921,11953,12088,12341,12649,12943,13109,13125,13155,13244,13327,13440,13638,13914,14223,14305,14328,14338,14060,13516,13020,12665,12432,12352,12374,12647,13272,14297,14911,15029,14997,14984,14976,15079,15212,15280,15335,15486,15614,15605,15564,15500,15014,14253,13567,13237,12906,12736,12678,12881,13403,14337,14888,14970,14948,15020,15077,15255,15471,15603,15685,15830,15945,15928,15802,15678,15211,14432,13697,13182,12859,12669,12620,12800,13345,14241,14809,14919,14925,15006,15034,15138,15255,15315,15342,15443,15523,15506,15443,15347,14965,14235,13549
2025-10-11,2025-10-11 04:00:00+00:00,12729,12433,12298,12250,12297,12510,12810,13183,13500,13636,13652,13561,13501,13468,13477,13518,13648,13782,13833,13850,13816,13576,13111,12629,12338,12064,11931,11899,11930,12077,12340,12649,12938,13106,13107,13154,13247,13341,13481,13699,13997,14300,14374,14407,14383,14079,13519,13016,12671,12436,12334,12354,12623,13237,14261,14883,15000,14984,14993,15012,15156,15343,15452,15534,15707,15842,15836,15776,15625,15107,14336,13613,13211,12868,12698,12633,12828,13356,14300,14859,14934,14908,14975,15030,15215,15436,15582,15675,15848,15974,15961,15853,15709,15204,14424,13678,13160,12835,12648,12605,12791,13341,14239,14812,14921,14928,15006,15028,15127,15242,15286,15306,15400,15480,15480,15426,15323,14944,14215,13545,13159,12895,12752,12737,12951,13535,14452,15040,15106,15056,15033,14958,14975,15009,15004,14970,15070,15175,15182,15192,15204,14901,14239,13604
2025-10-12,2025-10-12 04:00:00+00:00,12355,12077,11948,11908,11930,12076,12336,12645,12946,13126,13138,13203,13306,13482,13619,13867,14161,14409,14528,14539,14447,14172,13591,13059,12674,12437,12318,12327,12587,13191,14207,14820,14931,14950,14995,15040,15204,15386,15491,15563,15728,15851,15832,15769,15636,15088,14320,13599,13161,12821,12648,12582,12784,13325,14263,14822,14896,14889,14964,15032,15232,15468,15618,15727,15911,16029,15999,15898,15758,15231,14448,13684,13079,12770,12592,12550,12733,13304,14240,14842,14950,14935,14993,14991,15056,15132,15140,15130,15209,15283,15315,15328,15256,14894,14191,13538,13252,13011,12893,12901,13144,13755,14713,15317,15346,15221,15128,15000,14970,14974,14937,14881,14976,15107,15156,15197,15216,14944,14301,13694,13322,13085,12979,13022,13251,13803,14709,15304,15354,15195,15033,14863,14776,14737,14635,14587,14646,14723,14664,14654,14598,14347,13813,13221
2025-10-13,2025-10-13 04:00:00+00:00,12767,12524,12397,12395,12640,13234,14298,14901,15010,15049,15103,15162,15316,15497,15655,15732,15882,16003,15939,15867,15697,15126,14360,13646,13135,12795,12622,12561,12762,13304,14236,14808,14903,14899,14978,15033,15214,15436,15582,15680,15859,15978,15949,15873,15732,15211,14441,13694,13124,12805,12609,12564,12749,13297,14211,14802,14927,14922,15000,15017,15113,15223,15275,15298,15400,15483,15454,15439,15349,14949,14223,13555,13165,12908,12783,12777,13014,13612,14577,15191,15239,15127,15051,14937,14924,14951,14931,14890,15002,15133,15170,15226,15236,14936,14277,13670,13277,13039,12936,12983,13208,13766,14677,15281,15330,15157,14982,14807,14726,14699,14627,14603,14686,14777,14722,14714,14621,14341,13803,13204,12867,12509,12346,12283,12299,12483,12748,13086,13424,13635,13773,13845,13959,14168,14348,14574,14822,15005,14949,14837,14571,14193,13648,13079
2025-10-14,2025-10-14 04:00:00+00:00,13142,12809,12642,12588,12790,13345,14248,14811,14917,14914,15010,15202,15401,15596,15746,15861,16073,16161,16146,16058,15817,15302,14496,13741,13083,12761,12575,12530,12716,13264,14177,14774,14895,14897,14972,14989,15079,15181,15230,15249,15358,15441,15426,15418,15311,14917,14197,13532,13125,12873,12743,12741,12972,13571,14530,15153,15203,15105,15042,14939,14940,14974,14970,14935,15041,15171,15193,15241,15228,14910,14249,13633,13232,12997,12906,12942,13165,13723,14633,15233,15268,15078,14895,14722,14666,14674,14647,14643,14754,14855,14776,14731,14621,14321,13778,13173,12803,12452,12281,12209,12228,12416,12695,13049,13395,13622,13777,13857,13984,14188,14365,14586,14822,14984,14914,14809,14530,14128,13575,13005,12487,12123,11910,11789,11768,11841,12073,12358,12740,13111,13361,13588,13816,13962,14088,14250,14475,14654,14659,14611,14501,14171,13581,13076
2025-10-15,2025-10-15 04:00:00+00:00,13074,12750,12560,12495,12685,13288,14235,14830,14951,14971,15056,15124,15205,15303,15345,15424,15495,15556,15563,15582,15398,14976,14288,13565,13103,12850,12721,12719,12954,13555,14527,15162,15211,15104,15034,14927,14927,14961,14954,14920,15022,15155,15187,15250,15227,14904,14243,13638,13239,13023,12926,12972,13199,13757,14676,15298,15349,15164,14983,14794,14717,14679,14608,14580,14659,14753,14694,14693,14591,14309,13780,13195,12869,12526,12379,12325,12352,12550,12833,13196,13522,13692,13774,13806,13886,14067,14237,14454,14708,14903,14856,14791,14519,14126,13587,13025,12342,11997,11793,11690,11681,11774,12012,12308,12698,13057,13282,13466,13662,13791,13888,14039,14265,14470,14500,14505,14424,14091,13515,13024,12656,12451,12340,12380,12631,13268,14285,14919,15048,15021,15017,14961,14987,15031,14979,14929,15036,15185,15267,15333,15286,14880,14220,13614
2025-10-16,2025-10-16 04:00:00+00:00,13114,12853,12714,12694,12921,13512,14479,15122,15170,15059,14966,14933,14871,14924,14885,14885,14953,15022,15142,15299,15263,14933,14279,13676,13229,13007,12914,12963,13190,13756,14687,15315,15359,15165,14974,14783,14705,14672,14610,14587,14670,14757,14697,14714,14604,14307,13774,13181,12861,12496,12355,12302,12317,12517,12803,13174,13509,13697,13802,13864,13981,14219,14447,14707,15010,15232,15188,15132,14804,14362,13804,13212,12508,12123,11910,11800,11771,11852,12084,12374,12767,13156,13418,13635,13844,13963,14055,14174,14383,14557,14583,14588,14516,14204,13646,13159,12780,12574,12468,12499,12753,13389,14393,15013,15146,15106,15089,15006,15004,15031,14950,14900,14994,15160,15268,15346,15319,14923,14285,13687,13438,13183,13093,13088,13337,13926,14907,15491,15518,15332,15198,15050,14998,15012,14940,14892,14967,15092,15169,15293,15273,14907,14268,13638
