forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-30,2025-09-30 04:00:00+00:00,2414.199,2271.672,2186.043,2135.095,2166.337,2348.779,2703.189,2890.556,2830.706,2777.727,2719.229,2747.615,2811.842,2841.755,3014.504,3188.335,3359.718,3528.827,3577.647,3574.244,3355.954,3072.544,2781.927,2512.29,2317.263,2143.742,2093.905,2047.459,2083.823,2272.395,2565.299,2780.995,2645.442,2503.058,2366.865,2285.885,2247.308,2325.324,2414.549,2599.106,2826.137,3066.855,3212.06,3201.603,3065.463,2858.938,2610.516,2374.333,2208.227,2116.616,2069.417,2061.584,2119.559,2310.416,2618.094,2825.558,2672.812,2532.061,2334.073,2221.273,2170.33,2239.253,2328.537,2494.171,2741.762,2960.032,3128.683,3146.891,3046.245,2845.639,2605.558,2374.192
2025-10-09,2025-10-09 04:00:00+00:00,2247.803,2128.88,2099.486,2102.711,2121.462,2331.573,2682.941,2895.846,2763.605,2604.084,2386.352,2292.726,2220.118,2266.337,2294.951,2450.169,2750.919,2972.467,3198.581,3222.179,3113.618,2939.965,2704.218,2481.305,2335.355,2238.091,2207.334,2207.965,2245.288,2445.596,2779.512,2969.397,2821.322,2643.42,2459.006,2292.877,2206.313,2263.423,2334.824,2491.255,2754.23,2918.615,3064.339,3043.524,2969.16,2821.38,2616.61,2404.844
2025-10-10,2025-10-10 04:00:00+00:00,2333.12,2227.113,2198.866,2201.488,2233.683,2428.431,2801.845,2975.596,2818.082,2623.821,2392.367,2247.287,2176.418,2218.677,2272.102,2441.785,2740.157,2903.537,3059.755,3055.257,2970.549,2824.205,2616.704,2411.914,2271.007,2175.883,2100.882,2062.682,2072.023,2148.216,2316.076,2433.292,2490.899,2485.468,2389.183,2322.299,2336.86,2381.19,2447.096,2593.469,2728.648,2839.196,2953.385,2921.877,2806.531,2669.544,2491.444,2316.096
2025-10-11,2025-10-11 04:00:00+00:00,2266.558,2172.521,2080.109,2045.492,2066.703,2132.382,2292.751,2424.185,2546.342,2592.295,2523.438,2475.461,2489.97,2511.748,2571.534,2677.059,2761.982,2908.592,3001.124,2950.922,2828.069,2692.634,2501.698,2327.817,2180.17,2083.222,1989.174,1943.728,1940.293,1983.302,2096.203,2166.095,2352.428,2510.346,2579.869,2622.0,2704.519,2725.839,2760.609,2771.801,2862.037,3023.378,3108.237,3082.308,2938.206,2759.139,2519.316,2311.549
2025-10-12,2025-10-12 04:00:00+00:00,2146.987,2054.099,1973.597,1925.02,1925.776,1979.064,2086.856,2195.817,2368.582,2509.771,2588.315,2667.917,2727.659,2745.299,2775.004,2784.267,2867.833,3036.841,3130.638,3099.746,2942.408,2756.804,2518.277,2313.353,2168.77,2062.757,2002.268,1969.32,2028.537,2169.337,2439.95,2699.833,2867.83,3014.971,3141.829,3143.86,3176.836,3172.877,3146.464,3060.114,3101.077,3249.796,3343.499,3277.318,3124.418,2883.327,2629.898,2410.239
2025-10-13,2025-10-13 04:00:00+00:00,2160.764,2057.895,1991.341,1958.85,2037.866,2191.371,2467.816,2727.145,2908.325,3030.988,3129.822,3135.999,3163.242,3160.565,3126.49,3067.306,3117.188,3262.289,3364.642,3256.993,3121.965,2860.107,2630.164,2397.074,2257.765,2174.647,2100.19,2060.072,2130.071,2325.597,2666.657,2913.397,2977.958,3009.973,3013.426,2973.748,2959.859,2988.306,2997.299,3001.212,3039.472,3187.609,3314.954,3284.489,3137.447,2900.584,2641.814,2414.128
2025-10-14,2025-10-14 04:00:00+00:00,2250.43,2165.132,2090.419,2044.237,2123.893,2308.206,2651.294,2901.185,2975.477,2999.916,2994.123,3008.347,2993.718,2998.151,3007.326,2995.397,3045.339,3203.64,3323.621,3276.873,3123.499,2890.289,2635.627,2401.179,2253.145,2158.122,2101.327,2069.241,2099.272,2292.754,2631.848,2831.182,2800.808,2702.332,2644.736,2610.583,2633.95,2698.127,2720.533,2809.199,2950.0,3149.6,3265.7,3271.38,3118.124,2937.858,2687.127,2444.296
2025-10-15,2025-10-15 04:00:00+00:00,2243.392,2153.102,2097.427,2062.674,2091.542,2299.411,2630.375,2832.189,2835.455,2749.874,2701.159,2662.159,2616.968,2645.71,2653.277,2746.084,2884.873,3107.238,3280.219,3292.464,3127.264,2942.537,2691.978,2452.942,2250.647,2187.209,2135.444,2132.227,2206.0,2431.24,2794.682,3005.961,2913.627,2731.938,2624.87,2514.012,2399.151,2418.916,2437.919,2559.97,2807.578,3063.977,3247.775,3240.403,3122.747,2979.77,2738.467,2507.916
2025-10-16,2025-10-16 04:00:00+00:00,2288.317,2203.117,2132.103,2133.665,2205.553,2441.423,2800.674,3017.672,2940.564,2736.502,2598.559,2500.997,2373.112,2388.225,2410.429,2545.547,2787.983,3048.873,3268.691,3259.179,3137.225,2985.507,2738.243,2508.589,2319.194,2203.918,2171.207,2159.51,2209.791,2411.497,2738.076,2947.597,2857.037,2667.859,2483.942,2366.106,2244.159,2292.468,2348.874,2466.721,2718.266,2939.128,3090.976,3051.628,2972.54,2831.279,2635.977,2436.428
2025-10-17,2025-10-17 04:00:00+00:00,2310.159,2210.192,2165.65,2162.597,2215.378,2407.436,2770.234,3003.859,2914.557,2717.544,2493.247,2367.952,2262.177,2297.297,2335.161,2447.757,2681.801,2920.74,3108.123,3060.372,2979.233,2844.926,2650.174,2453.215,2302.032,2206.572,2156.507,2140.095,2130.934,2215.755,2391.586,2528.558,2542.154,2439.282,2261.805,2139.306,2087.231,2101.666,2176.037,2294.595,2490.551,2766.549,2899.688,2849.279,2785.898,2678.798,2508.05,2338.853
2025-10-18,2025-10-18 04:00:00+00:00,2269.12,2184.945,2132.49,2117.475,2122.036,2202.644,2384.96,2514.295,2502.207,2409.498,2212.408,2081.0,2015.624,2033.905,2101.029,2309.074,2533.929,2733.38,2912.163,2848.809,2781.289,2654.427,2490.363,2324.453,2135.405,2067.577,1978.328,1946.247,1983.147,2024.804,2123.224,2203.274,2235.816,2243.01,2136.188,2103.636,2053.954,2072.08,2214.355,2430.262,2626.7,2914.23,3029.346,3004.781,2873.583,2714.514,2488.28,2300.792
2025-10-19,2025-10-19 04:00:00+00:00,2150.894,2084.826,1995.117,1957.424,1983.008,2012.937,2126.962,2233.783,2252.753,2220.484,2122.229,2097.323,2055.783,2077.959,2205.024,2402.739,2624.116,2928.896,3070.613,3039.896,2885.715,2716.657,2485.316,2291.815,2183.691,2123.111,2079.535,2048.951,2103.934,2298.61,2636.995,2874.347,3008.761,2998.55,2975.159,2987.651,2886.218,2743.152,2771.272,2832.894,2955.413,3192.028,3273.72,3254.669,3080.188,2866.629,2596.425,2367.413
2025-10-20,2025-10-20 04:00:00+00:00,2202.711,2112.067,2068.384,2050.494,2105.794,2286.127,2627.861,2910.62,3033.934,2999.018,2925.652,2845.485,2760.279,2746.904,2798.332,2827.224,2999.062,3210.263,3307.048,3254.831,3097.41,2876.917,2605.623,2373.662,2218.281,2125.043,2075.272,2059.438,2120.454,2315.296,2669.516,2904.689,2803.909,2659.225,2526.92,2442.677,2377.646,2402.859,2501.882,2629.411,2863.146,3105.979,3227.232,3206.871,3073.097,2865.15,2602.418,2364.956
2025-10-21,2025-10-21 04:00:00+00:00,2220.138,2128.862,2082.957,2062.783,2128.859,2323.883,2663.7,2901.854,2825.246,2651.845,2450.74,2369.426,2321.673,2389.577,2495.338,2645.49,2833.89,3067.517,3263.568,3234.882,3088.55,2871.376,2614.095,2366.098,2214.448,2147.457,2081.121,2054.473,2088.679,2306.804,2642.75,2861.637,2825.746,2720.876,2611.717,2591.049,2525.244,2540.789,2618.166,2745.629,2905.438,3119.751,3232.143,3207.628,3067.0,2876.944,2624.11,2382.315
2025-10-22,2025-10-22 04:00:00+00:00,2218.944,2152.769,2081.307,2061.406,2102.544,2323.164,2657.284,2889.11,2913.133,2819.297,2667.655,2667.443,2626.42,2658.907,2680.411,2796.221,2892.689,3107.908,3254.313,3200.528,3066.599,2876.664,2621.122,2383.548,2217.959,2138.7,2076.027,2060.946,2155.715,2347.071,2715.877,2917.127,2886.907,2752.979,2659.83,2612.734,2620.349,2688.083,2723.641,2789.874,2959.379,3127.371,3257.725,3231.659,3087.343,2923.332,2677.085,2444.685
2025-10-23,2025-10-23 04:00:00+00:00,2215.377,2136.256,2069.788,2055.46,2140.433,2333.785,2710.113,2915.457,2876.798,2719.725,2631.2,2559.782,2598.208,2690.744,2751.277,2819.056,2948.951,3107.225,3301.803,3259.697,3088.819,2900.826,2646.29,2416.318,2257.298,2182.815,2123.805,2107.924,2183.018,2373.99,2742.528,2934.962,2935.049,2827.308,2707.736,2630.621,2581.689,2632.381,2669.436,2758.772,2893.376,3046.794,3177.035,3129.952,3010.005,2868.975,2669.984,2470.646
